toros_field_id ra dec l b program exposure_time cadence ephemeris period observations moon_phase
3b.006 7.855 -15.373 100.329 -77.357 main_survey 300.000 1 0 0 0 0
3b.007 9.164 -15.373 105.894 -77.753 main_survey 300.000 1 0 0 0 0
3b.008 10.473 -15.373 111.762 -78.037 main_survey 300.000 1 0 0 0 0
3b.009 11.782 -15.373 117.843 -78.202 main_survey 300.000 1 0 0 0 0
3b.00a 13.091 -15.373 124.027 -78.243 main_survey 300.000 1 0 0 0 0
3b.00b 14.400 -15.373 130.189 -78.158 main_survey 300.000 1 0 0 0 0
3b.00c 15.709 -15.373 136.206 -77.950 main_survey 300.000 1 0 0 0 0
3b.00d 17.018 -15.373 141.975 -77.625 main_survey 300.000 1 0 0 0 0
3b.00e 18.327 -15.373 147.418 -77.193 main_survey 300.000 1 0 0 0 0
3b.00f 19.636 -15.373 152.486 -76.663 main_survey 300.000 1 0 0 0 0
3b.010 20.945 -15.373 157.159 -76.047 main_survey 300.000 1 0 0 0 0
3b.011 22.255 -15.373 161.438 -75.356 main_survey 300.000 1 0 0 0 0
3b.012 23.564 -15.373 165.339 -74.600 main_survey 300.000 1 0 0 0 0
3b.013 24.873 -15.373 168.888 -73.787 main_survey 300.000 1 0 0 0 0
3b.014 26.182 -15.373 172.114 -72.927 main_survey 300.000 1 0 0 0 0
3b.015 27.491 -15.373 175.051 -72.026 main_survey 300.000 1 0 0 0 0
3b.016 28.800 -15.373 177.729 -71.090 main_survey 300.000 1 0 0 0 0
3b.017 30.109 -15.373 180.175 -70.124 main_survey 300.000 1 0 0 0 0
3b.018 31.418 -15.373 182.418 -69.132 main_survey 300.000 1 0 0 0 0
3b.019 32.727 -15.373 184.480 -68.117 main_survey 300.000 1 0 0 0 0
3b.01a 34.036 -15.373 186.382 -67.084 main_survey 300.000 1 0 0 0 0
3b.01b 35.345 -15.373 188.143 -66.034 main_survey 300.000 1 0 0 0 0
3b.01c 36.655 -15.373 189.779 -64.969 main_survey 300.000 1 0 0 0 0
3b.01d 37.964 -15.373 191.304 -63.892 main_survey 300.000 1 0 0 0 0
3b.01e 39.273 -15.373 192.729 -62.803 main_survey 300.000 1 0 0 0 0
3b.01f 40.582 -15.373 194.067 -61.705 main_survey 300.000 1 0 0 0 0
3b.020 41.891 -15.373 195.326 -60.599 main_survey 300.000 1 0 0 0 0
3b.021 43.200 -15.373 196.514 -59.485 main_survey 300.000 1 0 0 0 0
3b.022 44.509 -15.373 197.639 -58.364 main_survey 300.000 1 0 0 0 0
3b.023 45.818 -15.373 198.707 -57.237 main_survey 300.000 1 0 0 0 0
3b.024 47.127 -15.373 199.724 -56.105 main_survey 300.000 1 0 0 0 0
3b.025 48.436 -15.373 200.695 -54.969 main_survey 300.000 1 0 0 0 0
3b.026 49.745 -15.373 201.624 -53.828 main_survey 300.000 1 0 0 0 0
3b.027 51.055 -15.373 202.515 -52.684 main_survey 300.000 1 0 0 0 0
3b.028 52.364 -15.373 203.372 -51.537 main_survey 300.000 1 0 0 0 0
3b.029 53.673 -15.373 204.197 -50.386 main_survey 300.000 1 0 0 0 0
3b.02a 54.982 -15.373 204.994 -49.234 main_survey 300.000 1 0 0 0 0
3b.02b 56.291 -15.373 205.765 -48.079 main_survey 300.000 1 0 0 0 0
3b.02c 57.600 -15.373 206.512 -46.922 main_survey 300.000 1 0 0 0 0
3b.02d 58.909 -15.373 207.238 -45.763 main_survey 300.000 1 0 0 0 0
3b.02e 60.218 -15.373 207.944 -44.603 main_survey 300.000 1 0 0 0 0
3b.02f 61.527 -15.373 208.632 -43.442 main_survey 300.000 1 0 0 0 0
3b.030 62.836 -15.373 209.304 -42.280 main_survey 300.000 1 0 0 0 0
3b.031 64.145 -15.373 209.961 -41.117 main_survey 300.000 1 0 0 0 0
3b.032 65.455 -15.373 210.604 -39.953 main_survey 300.000 1 0 0 0 0
3b.033 66.764 -15.373 211.234 -38.788 main_survey 300.000 1 0 0 0 0
3b.034 68.073 -15.373 211.853 -37.624 main_survey 300.000 1 0 0 0 0
3b.035 69.382 -15.373 212.462 -36.459 main_survey 300.000 1 0 0 0 0
3b.036 70.691 -15.373 213.062 -35.294 main_survey 300.000 1 0 0 0 0
3b.037 72.000 -15.373 213.653 -34.129 main_survey 300.000 1 0 0 0 0
3b.038 73.309 -15.373 214.236 -32.964 main_survey 300.000 1 0 0 0 0
3b.039 74.618 -15.373 214.812 -31.799 main_survey 300.000 1 0 0 0 0
3b.03a 75.927 -15.373 215.383 -30.635 main_survey 300.000 1 0 0 0 0
3b.03b 77.236 -15.373 215.947 -29.471 main_survey 300.000 1 0 0 0 0
3b.03c 78.545 -15.373 216.507 -28.308 main_survey 300.000 1 0 0 0 0
3b.03d 79.855 -15.373 217.063 -27.146 main_survey 300.000 1 0 0 0 0
3b.03e 81.164 -15.373 217.615 -25.984 main_survey 300.000 1 0 0 0 0
3b.03f 82.473 -15.373 218.165 -24.823 main_survey 300.000 1 0 0 0 0
3b.040 83.782 -15.373 218.711 -23.664 main_survey 300.000 1 0 0 0 0
3b.041 85.091 -15.373 219.256 -22.505 main_survey 300.000 1 0 0 0 0
3b.042 86.400 -15.373 219.799 -21.348 main_survey 300.000 1 0 0 0 0
3b.043 87.709 -15.373 220.341 -20.192 main_survey 300.000 1 0 0 0 0
3b.044 89.018 -15.373 220.882 -19.037 main_survey 300.000 1 0 0 0 0
3b.045 90.327 -15.373 221.424 -17.884 main_survey 300.000 1 0 0 0 0
3b.046 91.636 -15.373 221.965 -16.732 main_survey 300.000 1 0 0 0 0
3b.047 92.945 -15.373 222.508 -15.583 main_survey 300.000 1 0 0 0 0
3b.048 94.255 -15.373 223.051 -14.435 main_survey 300.000 1 0 0 0 1
3b.049 95.564 -15.373 223.596 -13.289 main_survey 300.000 1 0 0 0 1
3b.04a 96.873 -15.373 224.143 -12.145 main_survey 300.000 1 0 0 0 1
3b.04b 98.182 -15.373 224.693 -11.003 main_survey 300.000 1 0 0 0 1
3b.04c 99.491 -15.373 225.245 -9.864 main_survey 300.000 1 0 0 0 1
3b.04d 100.800 -15.373 225.800 -8.727 main_survey 300.000 1 0 0 0 1
3b.04e 102.109 -15.373 226.359 -7.592 main_survey 300.000 1 0 0 0 1
3b.04f 103.418 -15.373 226.922 -6.460 main_survey 300.000 1 0 0 0 1
3b.050 104.727 -15.373 227.489 -5.331 main_survey 300.000 1 0 0 0 1
3b.051 106.036 -15.373 228.062 -4.205 main_survey 300.000 1 0 0 0 1
3b.052 107.345 -15.373 228.639 -3.082 main_survey 300.000 1 0 0 0 1
3b.053 108.655 -15.373 229.222 -1.962 main_survey 300.000 1 0 0 0 1
3b.054 109.964 -15.373 229.810 -0.845 main_survey 300.000 1 0 0 0 1
3b.055 111.273 -15.373 230.406 0.268 main_survey 300.000 1 0 0 0 1
3b.056 112.582 -15.373 231.008 1.377 main_survey 300.000 1 0 0 0 1
3b.057 113.891 -15.373 231.617 2.483 main_survey 300.000 1 0 0 0 1
3b.058 115.200 -15.373 232.234 3.585 main_survey 300.000 1 0 0 0 1
3b.059 116.509 -15.373 232.859 4.682 main_survey 300.000 1 0 0 0 1
3b.05a 117.818 -15.373 233.493 5.775 main_survey 300.000 1 0 0 0 1
3b.05b 119.127 -15.373 234.136 6.864 main_survey 300.000 1 0 0 0 1
3b.05c 120.436 -15.373 234.788 7.948 main_survey 300.000 1 0 0 0 1
3b.05d 121.745 -15.373 235.451 9.026 main_survey 300.000 1 0 0 0 1
3b.05e 123.055 -15.373 236.124 10.100 main_survey 300.000 1 0 0 0 1
3b.05f 124.364 -15.373 236.809 11.168 main_survey 300.000 1 0 0 0 1
3b.060 125.673 -15.373 237.504 12.231 main_survey 300.000 1 0 0 0 1
3b.061 126.982 -15.373 238.213 13.287 main_survey 300.000 1 0 0 0 1
3b.062 128.291 -15.373 238.934 14.338 main_survey 300.000 1 0 0 0 1
3b.063 129.600 -15.373 239.668 15.381 main_survey 300.000 1 0 0 0 0
3b.064 130.909 -15.373 240.416 16.418 main_survey 300.000 1 0 0 0 0
3b.065 132.218 -15.373 241.179 17.448 main_survey 300.000 1 0 0 0 0
3b.066 133.527 -15.373 241.957 18.471 main_survey 300.000 1 0 0 0 0
3b.067 134.836 -15.373 242.750 19.486 main_survey 300.000 1 0 0 0 0
3b.068 136.145 -15.373 243.561 20.493 main_survey 300.000 1 0 0 0 0
3b.069 137.455 -15.373 244.388 21.491 main_survey 300.000 1 0 0 0 0
3b.06a 138.764 -15.373 245.234 22.480 main_survey 300.000 1 0 0 0 0
3b.06b 140.073 -15.373 246.098 23.460 main_survey 300.000 1 0 0 0 0
3b.06c 141.382 -15.373 246.981 24.431 main_survey 300.000 1 0 0 0 0
3b.06d 142.691 -15.373 247.884 25.391 main_survey 300.000 1 0 0 0 0
3b.06e 144.000 -15.373 248.809 26.340 main_survey 300.000 1 0 0 0 0
3b.06f 145.309 -15.373 249.754 27.279 main_survey 300.000 1 0 0 0 0
3b.070 146.618 -15.373 250.723 28.205 main_survey 300.000 1 0 0 0 0
3b.071 147.927 -15.373 251.714 29.120 main_survey 300.000 1 0 0 0 0
3b.072 149.236 -15.373 252.730 30.022 main_survey 300.000 1 0 0 0 0
3b.073 150.545 -15.373 253.770 30.910 main_survey 300.000 1 0 0 0 0
3b.074 151.855 -15.373 254.836 31.784 main_survey 300.000 1 0 0 0 0
3b.075 153.164 -15.373 255.929 32.644 main_survey 300.000 1 0 0 0 0
3b.076 154.473 -15.373 257.048 33.488 main_survey 300.000 1 0 0 0 0
3b.077 155.782 -15.373 258.196 34.317 main_survey 300.000 1 0 0 0 0
3b.078 157.091 -15.373 259.372 35.128 main_survey 300.000 1 0 0 0 0
3b.079 158.400 -15.373 260.578 35.922 main_survey 300.000 1 0 0 0 0
3b.07a 159.709 -15.373 261.814 36.698 main_survey 300.000 1 0 0 0 0
3b.07b 161.018 -15.373 263.081 37.454 main_survey 300.000 1 0 0 0 0
3b.07c 162.327 -15.373 264.378 38.190 main_survey 300.000 1 0 0 0 0
3b.07d 163.636 -15.373 265.708 38.906 main_survey 300.000 1 0 0 0 0
3b.07e 164.945 -15.373 267.070 39.600 main_survey 300.000 1 0 0 0 0
3b.07f 166.255 -15.373 268.464 40.271 main_survey 300.000 1 0 0 0 0
3b.080 167.564 -15.373 269.891 40.918 main_survey 300.000 1 0 0 0 0
3b.081 168.873 -15.373 271.351 41.541 main_survey 300.000 1 0 0 0 0
3b.082 170.182 -15.373 272.844 42.138 main_survey 300.000 1 0 0 0 0
3b.083 171.491 -15.373 274.369 42.709 main_survey 300.000 1 0 0 0 0
3b.084 172.800 -15.373 275.927 43.252 main_survey 300.000 1 0 0 0 0
3b.085 174.109 -15.373 277.516 43.767 main_survey 300.000 1 0 0 0 0
3b.086 175.418 -15.373 279.136 44.252 main_survey 300.000 1 0 0 0 0
3b.087 176.727 -15.373 280.786 44.706 main_survey 300.000 1 0 0 0 0
3b.088 178.036 -15.373 282.466 45.130 main_survey 300.000 1 0 0 0 0
3b.089 179.345 -15.373 284.173 45.521 main_survey 300.000 1 0 0 0 0
3b.08a 180.655 -15.373 285.906 45.879 main_survey 300.000 1 0 0 0 0
3b.08b 181.964 -15.373 287.663 46.203 main_survey 300.000 1 0 0 0 0
3b.08c 183.273 -15.373 289.443 46.492 main_survey 300.000 1 0 0 0 0
3b.08d 184.582 -15.373 291.244 46.746 main_survey 300.000 1 0 0 0 0
3b.08e 185.891 -15.373 293.062 46.964 main_survey 300.000 1 0 0 0 0
3b.08f 187.200 -15.373 294.895 47.145 main_survey 300.000 1 0 0 0 0
3b.090 188.509 -15.373 296.742 47.290 main_survey 300.000 1 0 0 0 0
3b.091 189.818 -15.373 298.598 47.397 main_survey 300.000 1 0 0 0 0
3b.092 191.127 -15.373 300.461 47.466 main_survey 300.000 1 0 0 0 0
3b.093 192.436 -15.373 302.328 47.497 main_survey 300.000 1 0 0 0 0
3b.094 193.745 -15.373 304.196 47.490 main_survey 300.000 1 0 0 0 0
3b.095 195.055 -15.373 306.062 47.446 main_survey 300.000 1 0 0 0 0
3b.096 196.364 -15.373 307.923 47.363 main_survey 300.000 1 0 0 0 0
3b.097 197.673 -15.373 309.776 47.243 main_survey 300.000 1 0 0 0 0
3b.098 198.982 -15.373 311.618 47.085 main_survey 300.000 1 0 0 0 0
3b.099 200.291 -15.373 313.447 46.891 main_survey 300.000 1 0 0 0 0
3b.09a 201.600 -15.373 315.259 46.660 main_survey 300.000 1 0 0 0 0
3b.09b 202.909 -15.373 317.052 46.394 main_survey 300.000 1 0 0 0 0
3b.09c 204.218 -15.373 318.824 46.092 main_survey 300.000 1 0 0 0 0
3b.09d 205.527 -15.373 320.574 45.756 main_survey 300.000 1 0 0 0 0
3b.09e 206.836 -15.373 322.298 45.386 main_survey 300.000 1 0 0 0 0
3b.09f 208.145 -15.373 323.995 44.984 main_survey 300.000 1 0 0 0 0
3b.0a0 209.455 -15.373 325.664 44.549 main_survey 300.000 1 0 0 0 0
3b.0a1 210.764 -15.373 327.304 44.084 main_survey 300.000 1 0 0 0 0
3b.0a2 212.073 -15.373 328.914 43.588 main_survey 300.000 1 0 0 0 0
3b.0a3 213.382 -15.373 330.492 43.063 main_survey 300.000 1 0 0 0 0
3b.0a4 214.691 -15.373 332.038 42.510 main_survey 300.000 1 0 0 0 0
3b.0a5 216.000 -15.373 333.552 41.930 main_survey 300.000 1 0 0 0 0
3b.0a6 217.309 -15.373 335.033 41.324 main_survey 300.000 1 0 0 0 0
3b.0a7 218.618 -15.373 336.481 40.692 main_survey 300.000 1 0 0 0 0
3b.0a8 219.927 -15.373 337.896 40.036 main_survey 300.000 1 0 0 0 0
3b.0a9 221.236 -15.373 339.279 39.357 main_survey 300.000 1 0 0 0 0
3b.0aa 222.545 -15.373 340.630 38.655 main_survey 300.000 1 0 0 0 0
3b.0ab 223.855 -15.373 341.948 37.932 main_survey 300.000 1 0 0 0 0
3b.0ac 225.164 -15.373 343.235 37.189 main_survey 300.000 1 0 0 0 0
3b.0ad 226.473 -15.373 344.490 36.426 main_survey 300.000 1 0 0 0 0
3b.0ae 227.782 -15.373 345.715 35.643 main_survey 300.000 1 0 0 0 0
3b.0af 229.091 -15.373 346.911 34.843 main_survey 300.000 1 0 0 0 0
3b.0b0 230.400 -15.373 348.077 34.026 main_survey 300.000 1 0 0 0 0
3b.0b1 231.709 -15.373 349.214 33.191 main_survey 300.000 1 0 0 0 0
3b.0b2 233.018 -15.373 350.324 32.342 main_survey 300.000 1 0 0 0 0
3b.0b3 234.327 -15.373 351.407 31.477 main_survey 300.000 1 0 0 0 0
3b.0b4 235.636 -15.373 352.464 30.597 main_survey 300.000 1 0 0 0 0
3b.0b5 236.945 -15.373 353.496 29.704 main_survey 300.000 1 0 0 0 0
3b.0b6 238.255 -15.373 354.503 28.798 main_survey 300.000 1 0 0 0 0
3b.0b7 239.564 -15.373 355.486 27.879 main_survey 300.000 1 0 0 0 0
3b.0b8 240.873 -15.373 356.446 26.948 main_survey 300.000 1 0 0 0 0
3b.0b9 242.182 -15.373 357.385 26.006 main_survey 300.000 1 0 0 0 0
3b.0ba 243.491 -15.373 358.301 25.052 main_survey 300.000 1 0 0 0 0
3b.0bb 244.800 -15.373 359.198 24.089 main_survey 300.000 1 0 0 0 0
3b.0bc 246.109 -15.373 0.074 23.115 main_survey 300.000 1 0 0 0 0
3b.0bd 247.418 -15.373 0.931 22.131 main_survey 300.000 1 0 0 0 0
3b.0be 248.727 -15.373 1.770 21.139 main_survey 300.000 1 0 0 0 0
3b.0bf 250.036 -15.373 2.592 20.138 main_survey 300.000 1 0 0 0 0
3b.0c0 251.345 -15.373 3.396 19.128 main_survey 300.000 1 0 0 0 0
3b.0c1 252.655 -15.373 4.184 18.110 main_survey 300.000 1 0 0 0 0
3b.0c2 253.964 -15.373 4.957 17.085 main_survey 300.000 1 0 0 0 0
3b.0c3 255.273 -15.373 5.714 16.053 main_survey 300.000 1 0 0 0 0
3b.0c4 256.582 -15.373 6.457 15.013 main_survey 300.000 1 0 0 0 0
3b.0c5 257.891 -15.373 7.187 13.967 main_survey 300.000 1 0 0 0 1
3b.0c6 259.200 -15.373 7.903 12.914 main_survey 300.000 1 0 0 0 1
3b.0c7 260.509 -15.373 8.607 11.856 main_survey 300.000 1 0 0 0 1
3b.0c8 261.818 -15.373 9.299 10.791 main_survey 300.000 1 0 0 0 1
3b.0c9 263.127 -15.373 9.979 9.721 main_survey 300.000 1 0 0 0 1
3b.0ca 264.436 -15.373 10.648 8.646 main_survey 300.000 1 0 0 0 1
3b.0cb 265.745 -15.373 11.307 7.565 main_survey 300.000 1 0 0 0 1
3b.0cc 267.055 -15.373 11.956 6.479 main_survey 300.000 1 0 0 0 1
3b.0cd 268.364 -15.373 12.596 5.389 main_survey 300.000 1 0 0 0 1
3b.0ce 269.673 -15.373 13.227 4.295 main_survey 300.000 1 0 0 0 1
3b.0cf 270.982 -15.373 13.849 3.196 main_survey 300.000 1 0 0 0 1
3b.0d0 272.291 -15.373 14.463 2.093 main_survey 300.000 1 0 0 0 1
3b.0d1 273.600 -15.373 15.070 0.986 main_survey 300.000 1 0 0 0 1
3b.0d2 274.909 -15.373 15.670 -0.125 main_survey 300.000 1 0 0 0 1
3b.0d3 276.218 -15.373 16.262 -1.240 main_survey 300.000 1 0 0 0 1
3b.0d4 277.527 -15.373 16.849 -2.357 main_survey 300.000 1 0 0 0 1
3b.0d5 278.836 -15.373 17.430 -3.479 main_survey 300.000 1 0 0 0 1
3b.0d6 280.145 -15.373 18.005 -4.603 main_survey 300.000 1 0 0 0 1
3b.0d7 281.455 -15.373 18.575 -5.730 main_survey 300.000 1 0 0 0 1
3b.0d8 282.764 -15.373 19.141 -6.860 main_survey 300.000 1 0 0 0 1
3b.0d9 284.073 -15.373 19.703 -7.993 main_survey 300.000 1 0 0 0 1
3b.0da 285.382 -15.373 20.260 -9.128 main_survey 300.000 1 0 0 0 1
3b.0db 286.691 -15.373 20.815 -10.266 main_survey 300.000 1 0 0 0 1
3b.0dc 288.000 -15.373 21.366 -11.407 main_survey 300.000 1 0 0 0 1
3b.0dd 289.309 -15.373 21.914 -12.549 main_survey 300.000 1 0 0 0 1
3b.0de 290.618 -15.373 22.461 -13.694 main_survey 300.000 1 0 0 0 1
3b.0df 291.927 -15.373 23.005 -14.840 main_survey 300.000 1 0 0 0 1
3b.0e0 293.236 -15.373 23.548 -15.989 main_survey 300.000 1 0 0 0 0
3b.0e1 294.545 -15.373 24.090 -17.139 main_survey 300.000 1 0 0 0 0
3b.0e2 295.855 -15.373 24.632 -18.291 main_survey 300.000 1 0 0 0 0
3b.0e3 297.164 -15.373 25.173 -19.445 main_survey 300.000 1 0 0 0 0
3b.0e4 298.473 -15.373 25.715 -20.600 main_survey 300.000 1 0 0 0 0
3b.0e5 299.782 -15.373 26.257 -21.757 main_survey 300.000 1 0 0 0 0
3b.0e6 301.091 -15.373 26.800 -22.914 main_survey 300.000 1 0 0 0 0
3b.0e7 302.400 -15.373 27.346 -24.073 main_survey 300.000 1 0 0 0 0
3b.0e8 303.709 -15.373 27.893 -25.234 main_survey 300.000 1 0 0 0 0
3b.0e9 305.018 -15.373 28.443 -26.395 main_survey 300.000 1 0 0 0 0
3b.0ea 306.327 -15.373 28.997 -27.556 main_survey 300.000 1 0 0 0 0
3b.0eb 307.636 -15.373 29.554 -28.719 main_survey 300.000 1 0 0 0 0
3b.0ec 308.945 -15.373 30.116 -29.883 main_survey 300.000 1 0 0 0 0
3b.0ed 310.255 -15.373 30.682 -31.046 main_survey 300.000 1 0 0 0 0
3b.0ee 311.564 -15.373 31.255 -32.211 main_survey 300.000 1 0 0 0 0
3b.0ef 312.873 -15.373 31.833 -33.376 main_survey 300.000 1 0 0 0 0
3b.0f0 314.182 -15.373 32.419 -34.541 main_survey 300.000 1 0 0 0 0
3b.0f1 315.491 -15.373 33.013 -35.706 main_survey 300.000 1 0 0 0 0
3b.0f2 316.800 -15.373 33.616 -36.871 main_survey 300.000 1 0 0 0 0
3b.0f3 318.109 -15.373 34.228 -38.036 main_survey 300.000 1 0 0 0 0
3b.0f4 319.418 -15.373 34.851 -39.200 main_survey 300.000 1 0 0 0 0
3b.0f5 320.727 -15.373 35.486 -40.364 main_survey 300.000 1 0 0 0 0
3b.0f6 322.036 -15.373 36.134 -41.528 main_survey 300.000 1 0 0 0 0
3b.0f7 323.345 -15.373 36.795 -42.691 main_survey 300.000 1 0 0 0 0
3b.0f8 324.655 -15.373 37.473 -43.853 main_survey 300.000 1 0 0 0 0
3b.0f9 325.964 -15.373 38.167 -45.014 main_survey 300.000 1 0 0 0 0
3b.0fa 327.273 -15.373 38.880 -46.173 main_survey 300.000 1 0 0 0 0
3b.0fb 328.582 -15.373 39.613 -47.331 main_survey 300.000 1 0 0 0 0
3b.0fc 329.891 -15.373 40.369 -48.487 main_survey 300.000 1 0 0 0 0
3b.0fd 331.200 -15.373 41.148 -49.642 main_survey 300.000 1 0 0 0 0
3b.0fe 332.509 -15.373 41.955 -50.793 main_survey 300.000 1 0 0 0 0
3b.0ff 333.818 -15.373 42.791 -51.943 main_survey 300.000 1 0 0 0 0
3b.100 335.127 -15.373 43.660 -53.089 main_survey 300.000 1 0 0 0 0
3b.101 336.436 -15.373 44.564 -54.232 main_survey 300.000 1 0 0 0 0
3b.102 337.745 -15.373 45.507 -55.371 main_survey 300.000 1 0 0 0 0
3b.103 339.055 -15.373 46.494 -56.506 main_survey 300.000 1 0 0 0 0
3b.104 340.364 -15.373 47.528 -57.636 main_survey 300.000 1 0 0 0 0
3b.105 341.673 -15.373 48.616 -58.761 main_survey 300.000 1 0 0 0 0
3b.106 342.982 -15.373 49.763 -59.879 main_survey 300.000 1 0 0 0 0
3b.107 344.291 -15.373 50.975 -60.991 main_survey 300.000 1 0 0 0 0
3b.108 345.600 -15.373 52.261 -62.095 main_survey 300.000 1 0 0 0 0
3b.109 346.909 -15.373 53.628 -63.189 main_survey 300.000 1 0 0 0 0
3b.10a 348.218 -15.373 55.087 -64.274 main_survey 300.000 1 0 0 0 0
3b.10b 349.527 -15.373 56.650 -65.347 main_survey 300.000 1 0 0 0 0
3b.10c 350.836 -15.373 58.328 -66.407 main_survey 300.000 1 0 0 0 0
3b.10d 352.145 -15.373 60.137 -67.451 main_survey 300.000 1 0 0 0 0
3b.10e 353.455 -15.373 62.094 -68.478 main_survey 300.000 1 0 0 0 0
3b.10f 354.764 -15.373 64.217 -69.485 main_survey 300.000 1 0 0 0 0
3b.110 356.073 -15.373 66.529 -70.468 main_survey 300.000 1 0 0 0 0
3b.111 357.382 -15.373 69.054 -71.425 main_survey 300.000 1 0 0 0 0
3b.112 358.691 -15.373 71.820 -72.349 main_survey 300.000 1 0 0 0 0
3c.000 0.650 -14.108 79.319 -72.701 main_survey 300.000 1 0 0 0 0
3c.001 1.949 -14.108 82.744 -73.474 main_survey 300.000 1 0 0 0 0
3c.002 3.249 -14.108 86.467 -74.191 main_survey 300.000 1 0 0 0 0
3c.003 4.549 -14.108 90.504 -74.846 main_survey 300.000 1 0 0 0 0
3c.004 5.848 -14.108 94.862 -75.429 main_survey 300.000 1 0 0 0 0
3c.005 7.148 -14.108 99.538 -75.931 main_survey 300.000 1 0 0 0 0
3c.006 8.448 -14.108 104.510 -76.344 main_survey 300.000 1 0 0 0 0
3c.007 9.747 -14.108 109.741 -76.660 main_survey 300.000 1 0 0 0 0
3c.008 11.047 -14.108 115.171 -76.870 main_survey 300.000 1 0 0 0 0
3c.009 12.347 -14.108 120.725 -76.971 main_survey 300.000 1 0 0 0 0
3c.00a 13.646 -14.108 126.315 -76.959 main_survey 300.000 1 0 0 0 0
3c.00b 14.946 -14.108 131.850 -76.835 main_survey 300.000 1 0 0 0 0
3c.00c 16.245 -14.108 137.244 -76.602 main_survey 300.000 1 0 0 0 0
3c.00d 17.545 -14.108 142.424 -76.265 main_survey 300.000 1 0 0 0 0
3c.00e 18.845 -14.108 147.337 -75.833 main_survey 300.000 1 0 0 0 0
3c.00f 20.144 -14.108 151.947 -75.312 main_survey 300.000 1 0 0 0 0
3c.010 21.444 -14.108 156.237 -74.714 main_survey 300.000 1 0 0 0 0
3c.011 22.744 -14.108 160.207 -74.045 main_survey 300.000 1 0 0 0 0
3c.012 24.043 -14.108 163.866 -73.315 main_survey 300.000 1 0 0 0 0
3c.013 25.343 -14.108 167.230 -72.532 main_survey 300.000 1 0 0 0 0
3c.014 26.643 -14.108 170.320 -71.702 main_survey 300.000 1 0 0 0 0
3c.015 27.942 -14.108 173.159 -70.831 main_survey 300.000 1 0 0 0 0
3c.016 29.242 -14.108 175.770 -69.926 main_survey 300.000 1 0 0 0 0
3c.017 30.542 -14.108 178.175 -68.989 main_survey 300.000 1 0 0 0 0
3c.018 31.841 -14.108 180.395 -68.026 main_survey 300.000 1 0 0 0 0
3c.019 33.141 -14.108 182.450 -67.040 main_survey 300.000 1 0 0 0 0
3c.01a 34.440 -14.108 184.356 -66.033 main_survey 300.000 1 0 0 0 0
3c.01b 35.740 -14.108 186.129 -65.009 main_survey 300.000 1 0 0 0 0
3c.01c 37.040 -14.108 187.784 -63.969 main_survey 300.000 1 0 0 0 0
3c.01d 38.339 -14.108 189.331 -62.916 main_survey 300.000 1 0 0 0 0
3c.01e 39.639 -14.108 190.783 -61.850 main_survey 300.000 1 0 0 0 0
3c.01f 40.939 -14.108 192.150 -60.774 main_survey 300.000 1 0 0 0 0
3c.020 42.238 -14.108 193.438 -59.688 main_survey 300.000 1 0 0 0 0
3c.021 43.538 -14.108 194.658 -58.593 main_survey 300.000 1 0 0 0 0
3c.022 44.838 -14.108 195.814 -57.491 main_survey 300.000 1 0 0 0 0
3c.023 46.137 -14.108 196.913 -56.383 main_survey 300.000 1 0 0 0 0
3c.024 47.437 -14.108 197.961 -55.268 main_survey 300.000 1 0 0 0 0
3c.025 48.736 -14.108 198.962 -54.148 main_survey 300.000 1 0 0 0 0
3c.026 50.036 -14.108 199.920 -53.023 main_survey 300.000 1 0 0 0 0
3c.027 51.336 -14.108 200.840 -51.894 main_survey 300.000 1 0 0 0 0
3c.028 52.635 -14.108 201.725 -50.761 main_survey 300.000 1 0 0 0 0
3c.029 53.935 -14.108 202.577 -49.625 main_survey 300.000 1 0 0 0 0
3c.02a 55.235 -14.108 203.400 -48.486 main_survey 300.000 1 0 0 0 0
3c.02b 56.534 -14.108 204.196 -47.344 main_survey 300.000 1 0 0 0 0
3c.02c 57.834 -14.108 204.967 -46.199 main_survey 300.000 1 0 0 0 0
3c.02d 59.134 -14.108 205.716 -45.053 main_survey 300.000 1 0 0 0 0
3c.02e 60.433 -14.108 206.444 -43.904 main_survey 300.000 1 0 0 0 0
3c.02f 61.733 -14.108 207.153 -42.754 main_survey 300.000 1 0 0 0 0
3c.030 63.032 -14.108 207.845 -41.603 main_survey 300.000 1 0 0 0 0
3c.031 64.332 -14.108 208.521 -40.450 main_survey 300.000 1 0 0 0 0
3c.032 65.632 -14.108 209.182 -39.297 main_survey 300.000 1 0 0 0 0
3c.033 66.931 -14.108 209.830 -38.142 main_survey 300.000 1 0 0 0 0
3c.034 68.231 -14.108 210.466 -36.987 main_survey 300.000 1 0 0 0 0
3c.035 69.531 -14.108 211.091 -35.831 main_survey 300.000 1 0 0 0 0
3c.036 70.830 -14.108 211.705 -34.675 main_survey 300.000 1 0 0 0 0
3c.037 72.130 -14.108 212.311 -33.518 main_survey 300.000 1 0 0 0 0
3c.038 73.430 -14.108 212.908 -32.361 main_survey 300.000 1 0 0 0 0
3c.039 74.729 -14.108 213.497 -31.205 main_survey 300.000 1 0 0 0 0
3c.03a 76.029 -14.108 214.079 -30.048 main_survey 300.000 1 0 0 0 0
3c.03b 77.329 -14.108 214.655 -28.892 main_survey 300.000 1 0 0 0 0
